ID HPO,Nombre total,Pourcentage,Libellé,Nombre de gene associés,4 premiers Genes,Tous les Genes,Nombre de présence dans les maladies,1 premiers maladies associés,Toutes les maladies associés
HP:0010055,14,0.0377511123096%,Broad hallux,14,GATA6 | KCNH1 | FLNA | WDPCP ...,GATA6 | KCNH1 | FLNA | WDPCP | CREBBP | SF3B4 | FGFR2 | FGFR3 | FGFR1 | NAA10 | HOXD13 | FGF10 | CCDC22 | GLI3 ,4,Syndrome de microdélétion 3p25.3 ...,Syndrome de microdélétion 3p25.3 | Syndrome d'hypogonadisme hypogonadotrope-microcéphalie sévère-surdité neurosensorielle-dysmorphie | Syndrome de néphrose-surdité-anomalies des voies urinaires et des doigts | Syndrome d'Ogden 
HP:0010508,5,0.0134825401106%,Metatarsus valgus,5,PTEN | COL4A1 | HSPG2 | B4GAT1 ...,PTEN | COL4A1 | HSPG2 | B4GAT1 | POMT1 ,10,Syndrome de Protée ...,Syndrome de Protée | Syndrome de Schwartz-Jampel | Dysplasie mésomélique type Savarirayan | Brachydactylie type C | Syndrome de déficience intellectuelle-polydactylie-cheveux incoiffables | Syndrome de Catel-Manzke | Syndrome de Marinesco-Sjögren | Syndrome de microdélétion 16p13.11 | Syndrome de mégalocornée-déficience intellectuelle | Syndrome de Walker-Warburg 
HP:0008422,2,0.00539301604422%,Vertebral wedging,2,IFT43 | MBTPS2 ,IFT43 | MBTPS2 ,2,Syndrome de Gorlin ...,Syndrome de Gorlin | Dysplasie acromésomélique type Maroteaux 
HP:0004617,1,0.00269650802211%,Butterfly vertebral arch,1,JAG1 ,JAG1 ,1,Syndrome d'Alagille ,Syndrome d'Alagille 
HP:0010059,6,0.0161790481327%,Broad hallux phalanx,6,ROR2 | FGFR2 | FGFR1 | SALL4 ...,ROR2 | FGFR2 | FGFR1 | SALL4 | SALL1 | GLI3 ,27,Syndrome de Townes-Brocks ...,Syndrome de Townes-Brocks | Syndrome de Pfeiffer type 2 | Syndrome de Pfeiffer type 1 | Syndrome acro-réno-oculaire | Scaphocéphalie familiale type McGillivray | Syndrome de céphalopolysyndactylie de Greig | Déficit multiple en sulfatases | Syndrome de microdélétion 2q32q33 | Syndrome de microdélétion 8p23.1 | Brachydactylie type A5 | Syndrome de microdélétion 20p12.3 | Brachydactylie type B | Syndrome de Robinow autosomique récessif | Syndrome de Pfeiffer type 3 | Syndrome de déficience intellectuelle-polydactylie-cheveux incoiffables | Syndrome de Jackson-Weiss | Syndrome de Rubinstein-Taybi | Syndrome PHAVER | Syndrome d'hypoplasie du cubitus-déficience intellectuelle | Dysplasie cranio-fronto-nasale | Ostéochondrodysplasie hypertrichotique type Cantu | Syndrome de Keipert | Syndrome de microdélétion 1q21.1 | Syndrome de Jacobsen | Syndrome de microdélétion 2q31.1 | Syndrome de Mowat-Wilson | Syndrome d'hypertélorisme-hypospadias-polysyndactylie 
HP:0004611,1,0.00269650802211%,Anterior concavity of thoracic vertebrae,1,FLNA ,FLNA ,0,,
HP:0005216,1,0.00269650802211%,Impaired mastication,1,LAMB2 ,LAMB2 ,6,Dystonie oromandibulaire ...,Dystonie oromandibulaire | Artérite à cellules géantes | Syndromes myasthéniques congénitaux synaptiques | Paralysie spastique infantile ascendante héréditaire | Syndrome de dystonie-aphonie | Dystrophie musculaire congénitale type 1A 
HP:0005217,2,0.00539301604422%,Duplication of internal organs,2,NIPBL | TFAP2A ,NIPBL | TFAP2A ,0,,
HP:0005214,11,0.0296615882432%,Intestinal obstruction,11,STK11 | TBCE | RET | MVK ...,STK11 | TBCE | RET | MVK | SDHC | NOTCH3 | TNFRSF1A | MEFV | GDNF | SDHB | SDHD ,29,Myofibromatose infantile ...,Myofibromatose infantile | Syndrome périodique associé au récepteur 1 du facteur de nécrose tumorale | Syndrome de Waardenburg | Syndrome de Sanjad-Sakati | Néoplasie endocrinienne multiple type 2 | Fièvre méditerranéenne familiale | Granulomatose avec polyangéite | Somatostatinome | Maladie de Hirschsprung | Lymphome de Burkitt | Hypothyroïdie congénitale | Syndrome de Zollinger-Ellison | PPome | Angio-oedème acquis | Syndrome de Carney-Stratakis | Hypothyroïdie congénitale due à une exposition maternelle aux médicaments antithyroïdiens | Syndrome de Budd-Chiari | Granulomatose éosinophilique avec polyangéite | Tumeur desmoïde | GRFome | Syndrome de Peutz-Jeghers | Syndrome de Waardenburg-Shah | Glucagonome | Tumeur stromale gastro-intestinale | Angio-oedème héréditaire | MELAS | Proctite radique | Syndrome de fièvre périodique avec hyperimmunoglobulinémie D | Maladie gélatineuse du péritoine 
HP:0005212,1,0.00269650802211%,Anal mucosal leukoplakia,1,DKC1 ,DKC1 ,1,Maladie de Darier ,Maladie de Darier 
HP:0003177,4,0.0107860320884%,Squared iliac bones,4,INPPL1 | CEP120 | PTH1R | LONP1 ,INPPL1 | CEP120 | PTH1R | LONP1 ,2,Syndrome de Weismann-Netter-Stuhl ...,Syndrome de Weismann-Netter-Stuhl | Opsismodysplasie 
HP:0008978,1,0.00269650802211%,Necrotizing myopathy,1,CACNA1S ,CACNA1S ,3,Myopathie distale de l'adulte due à des mutations de VCP ...,Myopathie distale de l'adulte due à des mutations de VCP | Myopathie héréditaire avec atteinte respiratoire précoce | Hyperthermie maligne de l'anesthésie 
HP:0006368,2,0.00539301604422%,Forearm reduction defects,2,RECQL4 | RPL26 ,RECQL4 | RPL26 ,1,Syndrome de Rothmund-Thomson ,Syndrome de Rothmund-Thomson 
HP:0008629,7,0.0188755561548%,Pulsatile tinnitus,7,FH | RET | SDHC | SDHAF2 ...,FH | RET | SDHC | SDHAF2 | VHL | SDHB | SDHD ,3,Phéochromocytome/paragangliome sécrétant sporadique ...,Phéochromocytome/paragangliome sécrétant sporadique | Paragangliome non sécrétant | Phéochromocytome-paragangliome héréditaire 
HP:0005218,2,0.00539301604422%,Anoperineal fistula,2,KMT2D | KDM6A ,KMT2D | KDM6A ,0,,
HP:0007394,2,0.00539301604422%,Prominent superficial blood vessels,2,ZMPSTE24 | LMNA ,ZMPSTE24 | LMNA ,1,Vasculopathie cutanée collagène ,Vasculopathie cutanée collagène 
HP:0001989,1,0.00269650802211%,Fetal akinesia sequence,1,GBA ,GBA ,4,Séquence d'akinésie foetale ...,"Séquence d'akinésie foetale | Myopathie congénitale à ""central cores"" | Maladie de Gaucher périnatale létale | Myopathie némaline de l'enfant "
HP:0005528,16,0.0431441283538%,Bone marrow hypocellularity,16,CTC1 | VPS33A | BRIP1 | FANCF ...,CTC1 | VPS33A | BRIP1 | FANCF | FANCL | FANCI | ERCC4 | SBDS | UBE2T | WDR19 | RPL26 | TERC | PIGA | NHP2 | NBN | DKC1 ,14,Syndrome de Shwachman-Diamond ...,Syndrome de Shwachman-Diamond | Lymphome de Hodgkin classique | Syndrome de Griscelli | Syndrome de Hoyeraal-Hreidarsson | Mastocytose systémique | Syndrome de fibrose pulmonaire-hyperplasie hépatique-hypoplasie de la moelle osseuse | Hémoglobinurie paroxystique nocturne | Dyskératose congénitale | Syndrome de surdité-lymphoedème-leucémie | Syndrome de Felty | Légionellose | Ostéopétrose et maladies associées | Syndrome de Jacobsen | Maladie de Still de l'adulte 
HP:0008873,11,0.0296615882432%,Disproportionate short-limb short stature,11,B3GLCT | WDR35 | WDR34 | IFT80 ...,B3GLCT | WDR35 | WDR34 | IFT80 | ROR2 | DYNC2H1 | INPPL1 | ALPL | WDR60 | HSPG2 | SOX9 ,22,Achondrogenèse type 2 ...,Achondrogenèse type 2 | Dysplasie thanatophore | Syndrome des côtes courtes-polydactylie type Verma-Naumoff | Syndrome de Desbuquois | Dysplasie mésomélique type Langer | Dysplasie spondylo-épimétaphysaire type Irapa | Dysplasie Schneckenbecken | Syndrome de Robinow autosomique récessif | Syndrome d'ostéogenèse imparfaite-microcéphalie-cataracte | Dysplasie dyssegmentaire type Silverman-Handmaker | Dysplasie thoracomélique | Dysplasie type Astley-Kendall | Syndrome de Peters plus | Dyschondrostéose de Léri-Weill | Dysplasie spondylo-épimétaphysaire type matrilin-3 | Déformation de Madelung | Chondrodysplasie métaphysaire autosomique récessive | Dysplasie acromésomélique type Grebe | Dysplasie platyspondylique type Torrance | Pseudoachondroplasie | Hémimélie | Achondroplasie 
HP:0008282,1,0.00269650802211%,Unconjugated hyperbilirubinemia,1,HBB ,HBB ,4,Anémie hémolytique due à un déficit en pyruvate kinase du globule rouge ...,Anémie hémolytique due à un déficit en pyruvate kinase du globule rouge | Syndrome de Crigler-Najjar type 2 | Drépanocytose | Syndrome de Crigler-Najjar type 1 
HP:0000006,230,0.620196845086%,Autosomal dominant inheritance,230,HSPA9 | B2M | CDC73 | PIK3CA ...,HSPA9 | B2M | CDC73 | PIK3CA | SCN4A | STK11 | MUC1 | ZNF687 | GATA6 | GATA3 | LRP4 | PTEN | ACTA2 | DCHS1 | CDKN1C | CDKN1B | SETBP1 | EDNRA | APOA1 | SOX18 | APOE | SOX11 | TBC1D24 | KIF7 | COL4A4 | COL4A3 | COL4A1 | KCNH1 | FLNB | FOXC2 | GANAB | SMAD3 | REN | FH | TSC2 | TSC1 | GNAS-AS1 | SLC36A2 | RET | MVK | YAP1 | MAPRE2 | AVP | TWIST2 | HNF1B | RAI1 | HNF1A | ITGB4 | NSD1 | CFH | CYP11B1 | GCM2 | FBLN5 | SIX5 | NIPBL | ROR2 | PROKR2 | FOXF1 | FGA | WT1 | JAG1 | FN1 | ARID1B | ARID1A | ACTB | WFS1 | SDHC | SEC63 | LAMB3 | MYCN | H19 | TREX1 | ENG | WNK4 | SHH | IRF6 | CREBBP | ITGA8 | BRIP1 | FLT4 | INF2 | NLRP3 | MYH9 | TBX18 | EVC | CFHR5 | GNB1 | DLL4 | CYP24A1 | SF3B4 | MSH2 | MSH6 | SLC5A2 | EVC2 | KANSL1 | LMNA | SLC6A20 | HNF4A | NOTCH2 | NOTCH3 | COL5A1 | TTR | KAT6B | ALPL | ACTG2 | CACNA1S | CUL3 | AQP2 | NF1 | WNK1 | CNNM2 | RPL11 | HBB | FGFR2 | FGFR3 | FGFR1 | PTPN11 | FREM1 | HRAS | AP2S1 | AFF4 | RRM2B | SCNN1A | PAX2 | GNAS | SLC3A1 | SRCAP | TNXB | SIX1 | RPS7 | KCNA1 | HOXA13 | EHHADH | SLC6A19 | CASR | RPS26 | RPS24 | RPS28 | RPS29 | SALL4 | SALL1 | ERCC6 | SDHAF2 | UMOD | TNFRSF1A | WNT4 | STX16 | PITX2 | INSR | MIR17HG | DNA2 | TFAP2A | GDF2 | RPL26 | TERC | SLC16A12 | EYA1 | KMT2D | PIEZO2 | PIGT | FGF23 | CD19 | SEC61A1 | FXYD2 | CASP10 | PUF60 | MAFB | GSN | CPT2 | LYZ | SLC34A1 | ENPP1 | KLHL3 | KRAS | BMP4 | SLC2A9 | MEFV | SLC4A1 | VDR | SLC7A9 | RPL5 | SPECC1L | CHD7 | PTH | PIK3R2 | DLX4 | ACVRL1 | LMX1B | BSCL2 | PEX6 | HOXD13 | WNT5A | KDM1A | RPL35A | MAP2K1 | SOX9 | TP63 | KDM6A | FGF10 | ANLN | SEMA3E | PKD2 | PKD1 | MET | PTH1R | KCTD1 | RPS10 | RPS17 | RPS19 | VHL | VANGL1 | OPLAH | MNX1 | SLC9A3R1 | MLH1 | GLI3 | DSTYK | NR3C2 | NR3C1 | GPC3 | SNRPB | ARMC5 | ACTN4 | TTC21B | ASXL1 | GDNF | GNA11 | BAP1 | SDHB | SDHD ,0,,
HP:0000007,419,1.12983686126%,Autosomal recessive inheritance,419,IFT27 | COQ9 | BUB1B | TMCO1 ...,IFT27 | COQ9 | BUB1B | TMCO1 | HSPA9 | IQCB1 | B2M | PMM2 | HPSE2 | SLC2A2 | PIK3CA | NR0B1 | ALMS1 | CTC1 | SCN4A | ABCD4 | NUP93 | CRB2 | APRT | COQ8B | GATA6 | CEP83 | LRP4 | CEP290 | TBCE | DCHS1 | ITGA3 | ITGA6 | SOX18 | APOE | JAM3 | TBC1D20 | C4A | TBC1D24 | B3GLCT | ARL13B | FRAS1 | KIF7 | MPV17 | DNASE1L3 | COL4A4 | COL4A3 | PGM3 | RTTN | ARNT2 | DCDC2 | KCNH1 | PSAP | WDR35 | WDR34 | RIPPLY2 | TTC37 | ZNF423 | PDE6D | STRA6 | FLNB | WDPCP | HES7 | SDCCAG8 | NPHP3 | SLC4A4 | NPHP1 | NPHP4 | FH | SLC36A2 | PEX1 | AUH | TCTN3 | AMN | SUGCT | MVK | LMBRD1 | FAM20A | SUCLA2 | FAM20C | SI | CRTAP | VPS33A | BSND | PEX10 | CAD | IFT80 | LPIN1 | TWIST2 | PEX14 | ATP6V1B1 | HSD17B3 | HSD17B4 | LTBP4 | ITGB4 | DMP1 | KYNU | ETFDH | APC2 | HGD | RAB23 | SLC37A4 | CFH | CFI | IFT172 | MAPKBP1 | PET100 | CYP11B1 | SLC1A1 | GRHPR | HYLS1 | HPS1 | EGF | FBLN5 | ROR2 | PROKR2 | SLC12A1 | FOXF1 | SLC12A3 | MKKS | FGA | ZMPSTE24 | WT1 | CENPF | XYLT2 | SMARCAL1 | PEX11B | PHGDH | RPGRIP1L | THOC6 | FAT4 | ARID1B | C1QC | TRAIP | C1QA | HSD3B2 | PKHD1 | ACTB | WFS1 | WNT7A | STRADA | XPNPEP3 | RECQL4 | ALG9 | STAR | CEP104 | COX6B1 | LAMB3 | LAMB2 | MESP2 | ATP7B | DDX59 | NEK1 | TREX1 | NEK8 | TRAF3IP1 | DYNC2H1 | GALNT3 | LARS | CD96 | ATP6V0A4 | BBS10 | BBS12 | TMEM216 | COX10 | COX14 | ITGA8 | EIF2B4 | AHI1 | KIF14 | FANCD2 | BRIP1 | IFT140 | FASTKD2 | SLX4 | RAB18 | FANCF | FANCE | NECTIN1 | FANCC | FANCA | FANCL | FANCI | ETFA | EVC | TRIM32 | PRKCD | DLL3 | TAPT1 | CYP24A1 | CSPP1 | SLC22A12 | CA2 | ERCC8 | MSH2 | ERCC4 | MSH6 | CYP17A1 | SLC5A2 | ETFB | BMPER | CLCNKB | INPPL1 | NUP107 | POR | EVC2 | XRCC4 | ARHGDIA | KANK2 | SARS2 | SBDS | CYP21A2 | CHRM3 | PDSS1 | LMNA | CTNS | WDR73 | DPH1 | SLC6A20 | COQ6 | KAT6B | ALPL | FKBP14 | TACO1 | SCNN1G | COX20 | WDR60 | ERBB3 | AQP2 | PEX26 | NARS2 | SLC25A1 | WNK1 | CNNM2 | HBB | FGFR2 | FGFR3 | RBBP8 | INPP5E | FREM1 | VIPAS39 | IFT43 | GBA | HSPG2 | B9D2 | B9D1 | XDH | MKS1 | PC | RRM2B | PNPLA6 | SCNN1A | TMEM70 | TRPM6 | CISD2 | UMPS | FAN1 | LAMC2 | PALB2 | SLC3A1 | MRPS22 | APOPT1 | UBE2T | FGF20 | EPG5 | MYO1E | TNXB | ADAMTS13 | PLCE1 | DIS3L2 | DNAAF1 | CEP164 | RBM8A | CD81 | SLC6A19 | CASR | C3 | C2 | BRAF | CYP27B1 | LCAT | ERCC6 | OCLN | RAD51C | LRP2 | KCNJ1 | WNT3 | EIF2AK3 | AGXT | WNT4 | PLG | PPP1R15B | AGPAT2 | WDR19 | TRNT1 | PEX19 | INSR | TXNL4A | PEX13 | PEX12 | GCDH | PEX16 | DNA2 | B4GAT1 | VPS33B | FAH | CPT1A | COL18A1 | PIEZO2 | TMEM138 | PIGL | PIGN | PIGT | RMND1 | BBIP1 | ESCO2 | COQ7 | CD19 | COQ2 | PLOD1 | DHCR7 | SCO1 | UPB1 | SPINT2 | BCS1L | STUB1 | CEP120 | CPT2 | SLC34A1 | SLC34A3 | COX8A | PYGM | ZAP70 | HOGA1 | ENPP1 | KLHL3 | UBR1 | SLC2A10 | KRAS | SLC2A9 | SC5D | FBXL4 | MEFV | SCARB2 | SLC4A1 | NUP205 | UQCC2 | ICK | VDR | SLC7A9 | SLC7A7 | C1QB | SPECC1L | CD151 | KCNJ10 | NHP2 | ANKS6 | TCTN2 | INVS | IFT122 | RAB3GAP2 | RAB3GAP1 | EFEMP2 | TTC8 | SLC26A1 | SLC26A4 | NPHS1 | BSCL2 | TMEM67 | SCNN1B | PEX3 | PEX2 | PEX5 | LRIG2 | PEX6 | G6PC | PRODH | POMT1 | CLDN16 | CLDN19 | MOCOS | TRMT5 | NBN | GLIS3 | ABCC6 | PDSS2 | CC2D2A | POMC | CHST14 | LFNG | SEMA3E | GLB1 | RIN2 | MET | EMP2 | LZTFL1 | TMEM231 | PTH1R | BBS5 | ARL6 | VHL | RIPK4 | OPLAH | MLH1 | DSTYK | HSD11B2 | LDHA | DGKE | DNMT3B | LONP1 | CUBN | NPHS2 | SNRPB | SERPINH1 | BBS9 | RNU4ATAC | BBS1 | BBS2 | TTC21B | BBS4 | BBS7 | ASXL1 | PTPRO | SDHD ,0,,
HP:0005522,16,0.0431441283538%,Pyridoxine-responsive sideroblastic anemia,16,FANCD2 | BRIP1 | SLX4 | FANCG ...,FANCD2 | BRIP1 | SLX4 | FANCG | FANCF | FANCE | FANCC | FANCB | FANCA | FANCM | FANCL | FANCI | ERCC4 | PALB2 | UBE2T | RAD51C ,2,Anémie de Fanconi ...,Anémie de Fanconi | Convulsions sensibles au phosphate de pyridoxal 
HP:0000108,7,0.0188755561548%,Renal corticomedullary cysts,7,MUC1 | CRB2 | NPHP3 | NPHP1 ...,MUC1 | CRB2 | NPHP3 | NPHP1 | NPHP4 | XPNPEP3 | TMEM67 ,0,,
HP:0100615,14,0.0377511123096%,Ovarian neoplasm,14,PIK3CA | PTEN | WT1 | BRIP1 ...,PIK3CA | PTEN | WT1 | BRIP1 | MSH2 | MSH6 | LMNA | FGFR2 | FAN1 | PALB2 | RAD51C | KRAS | NBN | MLH1 ,16,Polypose hyperplasique ...,Polypose hyperplasique | Maladie de Lhermitte-Duclos | Syndrome de Protée | Syndrome d'hypertrophie segmentaire-lipomatose-malformation artérioveineuse-naevus épidermique | Hypertrichose lanugineuse acquise | Syndrome de Werner | Syndrome de Werner atypique | Syndrome de Lynch | Syndrome d'Apert | Tumeur desmoplastique à petites cellules | Syndrome héréditaire de prédisposition au cancer du sein et de l'ovaire | Néoplasme neuroendocrine de l'appendice | Syndrome de Schöpf-Schulz-Passarge | Goitre multinodulaire familial | Syndrome de Maffucci | Tumeur ectopique sécrétrice d'aldostérone 
HP:0000891,3,0.00808952406633%,Cervical ribs,3,GATA6 | RBM8A | GPC3 ,GATA6 | RBM8A | GPC3 ,5,Syndrome d'hypoplasie pancréatique-diabète-cardiopathie congénitale ...,Syndrome d'hypoplasie pancréatique-diabète-cardiopathie congénitale | Syndrome KBG | Syndrome de thrombocytopénie-aplasie radiale | Syndrome d'anomalies auriculaires-fente labiale ou labiopalatine-anomalies oculaires | Pseudoarthrose congénitale de la clavicule 
HP:0040228,1,0.00269650802211%,Decreased level of plasminogen,1,PLG ,PLG ,1,Déficit congénital en plasminogène ,Déficit congénital en plasminogène 
HP:0006251,2,0.00539301604422%,Limited wrist extension,2,LAMB2 | PIEZO2 ,LAMB2 | PIEZO2 ,4,Syndromes myasthéniques congénitaux synaptiques ...,Syndromes myasthéniques congénitaux synaptiques | Neuropathie motrice multifocale | Myopathie liée à GNE | Dystrophie musculaire scapulo-péronière tardive associée à MYH7 
HP:0008586,5,0.0134825401106%,Hypoplasia of the cochlea,5,SIX5 | SIX1 | EYA1 | KCNJ10 ...,SIX5 | SIX1 | EYA1 | KCNJ10 | SLC26A4 ,2,Syndrome de Pendred ...,Syndrome de Pendred | Syndrome BOR 
HP:0008589,1,0.00269650802211%,Hypoplastic helices,1,PBX1 ,PBX1 ,1,Phénylcétonurie maternelle ,Phénylcétonurie maternelle 
HP:0008588,1,0.00269650802211%,Slit-like opening of the exterior auditory meatus,1,SALL4 ,SALL4 ,0,,
HP:0011276,1,0.00269650802211%,Vascular skin abnormality,1,PTEN ,PTEN ,12,Aspartylglucosaminurie ...,Aspartylglucosaminurie | Syndrome de Protée | Déficit en alpha-N-acétylgalactosaminidase | Cavernomatose cérébrale familiale | Vasculopathie cutanée collagène | Angioma serpiginosum | Fucosidose | Syndrome de Wyburn-Mason | Vascularite à immunoglobulines A | Syndrome de Parkes Weber | Sialidose type 1 | Syndrome de Sneddon 
HP:0011273,2,0.00539301604422%,Anisocytosis,2,UMPS | TRNT1 ,UMPS | TRNT1 ,3,Anémie hémolytique due à un déficit en pyruvate kinase du globule rouge ...,Anémie hémolytique due à un déficit en pyruvate kinase du globule rouge | Anémie dysérythropoïétique congénitale type III | Thrombocytopénie avec anémie dysérythropoïétique congénitale 
HP:0040223,1,0.00269650802211%,Pulmonary hemorrhage,1,SLC7A7 ,SLC7A7 ,1,SLC35A1-CDG ,SLC35A1-CDG 
HP:0008341,4,0.0107860320884%,Distal renal tubular acidosis,4,GATA3 | ATP6V0A4 | CA2 | SLC4A1 ,GATA3 | ATP6V0A4 | CA2 | SLC4A1 ,1,Ectasie canaliculaire précalicielle ,Ectasie canaliculaire précalicielle 
HP:0008346,1,0.00269650802211%,Increased red cell sickling tendency,1,HBB ,HBB ,0,,
HP:0001315,25,0.0674127005528%,Reduced tendon reflexes,25,SCN4A | LRP4 | DNASE1L3 | PEX1 ...,SCN4A | LRP4 | DNASE1L3 | PEX1 | PEX10 | PEX14 | PEX11B | FUZ | ERCC4 | LMNA | PEX26 | HRAS | RRM2B | ERCC6 | PEX19 | PEX13 | PEX12 | PEX16 | CPT1A | KRAS | PEX3 | PEX2 | PEX5 | PEX6 | VANGL1 ,61,Syndrome de cataracte congénitale-hypotonie musculaire progressive-surdité-retard de développement ...,"Syndrome de cataracte congénitale-hypotonie musculaire progressive-surdité-retard de développement | Syndrome de Kuskokwim | Pachygyrie frontotemporale autosomique récessive | Calcifications thalamiques symétriques | Syndrome de Griscelli | Myopathie centronucléaire | Myopathie à casquette | Syndrome du naevus sébacé linéaire | Amyotrophie spinale proximale | Syndrome de Zellweger | Syndrome de fibrose musculaire multifocale-vaisseaux obstrués | Ataxie cérébelleuse autosomique dominante | Ataxie-télangiectasie-like | Paralysie périodique hyperkaliémique | Abêtalipoprotéinémie | Syndrome d'ataxie-photosensibilité-petite taille | Vascularite urticarienne hypocomplémentémique | Syndrome de dysgénésie gonadique 46,XY-neuropathie motrice et sensitive | Maladie de Charcot-Marie-Tooth autosomique dominante type 2F | Hypothyroïdie congénitale | Déficit en carnitine palmitoyltransférase 1A | Neuropathie axonale infantile | Syndrome d'ataxie-surdité-déficience intellectuelle | Séquence de régression caudale | Syndrome KID | Syndrome myasthénique de Lambert-Eaton | Hypothyroïdie congénitale due à une exposition maternelle aux médicaments antithyroïdiens | Dystrophie musculaire d'Emery-Dreifuss autosomique dominante | DPM3-CDG | Paraplégie spastique autosomique récessive type 11 | Syndrome d'atrophie optique-cataracte autosomique dominante | Xeroderma pigmentosum | Syndromes myasthéniques congénitaux post-synaptiques | Maladie du sirop d'érable | Syndrome isotrétinoïne | Syndrome de Grubben-de Cock-Borghgraef | Chondrodysplasie métaphysaire autosomique récessive | Neuropathie motrice multifocale | Atrophie optique autosomique dominante plus | Polymyosite | Encéphalopathie épileptique précoce indéterminée | Ataxie spinocérébelleuse infantile | Myopathie congénitale avec disproportion des types de fibres musculaires | Leucodystrophie métachromatique | Myosite à inclusions | Syndrome de neuropathie hypomyélinisante-arthrogrypose | Syndrome de polyneuropathie-déficience intellectuelle-acromicrie-ménopause prématurée | Tétrasomie 12p | Syndrome de Kearns-Sayre | Maladie de Charcot-Marie-Tooth/Neuropathie sensitivo-motrice héréditaire | Déficit isolé en glycérol kinase | Dermatoleucodystrophie | Adénolipomatose symétrique à prédominance cervicale | MELAS | Dystrophie musculaire d'Emery-Dreifuss | Syndrome de dystrophie musculaire-substance blanche cérébrale spongieuse | Nanisme Mulibrey | Dystrophie musculaire scapulo-péronière tardive associée à MYH7 | Dystrophie musculaire d'Emery-Dreifuss liée à l'X | Maladie du motoneurone type Madras | Syndrome COFS "
